Gesture|Coords
0|[[0.4565959924178434, 0.7133201542871793], [0.3313529830287822, 0.6302357199723625], [0.2664623618388112, 0.5405847224195022], [0.22407845243054855, 0.46072535967823247], [0.18127916548494052, 0.3934870765359863], [0.34785095735516375, 0.4114001011774632], [0.32298704482082047, 0.2627951733770815], [0.3079563639941725, 0.16767679269025274], [0.2971847660002675, 0.09498864289034169], [0.43319900911002435, 0.3995704839862693], [0.4306645568135275, 0.2277791010966567], [0.43071845678064846, 0.12043370823716511], [0.4287214655635143, 0.03751371272981714], [0.5115221453011725, 0.40818839873376683], [0.5253282726901319, 0.261139816799747], [0.5348142087179318, 0.16288121298741243], [0.5401387217375985, 0.08849619764965695], [0.5760592757176758, 0.43060119395714425], [0.6098590042250258, 0.3231120603270567], [0.6314268333946965, 0.2539910903382768], [0.6474170498630355, 0.19321150213434668]]
0|[[0.45514812844759156, 0.7144001701207242], [0.32878885219002413, 0.6302934620436134], [0.26563577436365465, 0.5389054089064796], [0.22633287356994078, 0.4574829153912949], [0.1878020685838869, 0.38875940867299313], [0.34467849664936123, 0.4092650626122372], [0.3172694798202059, 0.2605176314078389], [0.3012010853888526, 0.16544170618948847], [0.29014497947874723, 0.09271691328590857], [0.43087286392204194, 0.39808710294190663], [0.4275495224990622, 0.22615512427256804], [0.42643387162216445, 0.1180443287882975], [0.4236618465844371, 0.034460411656876175], [0.5100903115983878, 0.4077473204343118], [0.5247456036961289, 0.2603082388323003], [0.5337666300256995, 0.16140618230717174], [0.5384414483221319, 0.08655684671362049], [0.5755268291087094, 0.43139314898635583], [0.6104196653063755, 0.32399870050213664], [0.6325888444739121, 0.2543299021963591], [0.6488141282280243, 0.19287266502393505]]
0|[[0.4545554786868013, 0.7157172639522343], [0.3287790627220577, 0.6317659699129146], [0.26668527124476993, 0.5396330104885675], [0.22951947895706287, 0.45681848707261535], [0.1937230750774425, 0.38739260506288437], [0.3440230786784304, 0.41018984099832084], [0.3159245225004288, 0.2604813504061504], [0.29938884900391144, 0.16521615051281238], [0.28784666983731827, 0.09239008120250186], [0.4301679885125025, 0.39861193872050604], [0.42595738085227736, 0.22572903116595328], [0.42394050687339835, 0.11721488098383406], [0.42057286233241004, 0.03356545279354123], [0.509501063989019, 0.40805097301717014], [0.5233818118474932, 0.25971689923173025], [0.5316972009588321, 0.16033531213461516], [0.5359206158380324, 0.08529691645658005], [0.5752682385026298, 0.4317229540253275], [0.6098798888357017, 0.3239296505700797], [0.6317199414738853, 0.2539161213586144], [0.6476582586220977, 0.19218198727026953]]
0|[[0.45563323238398384, 0.7139165074228662], [0.3274691928741012, 0.6295176160793877], [0.26488328077983136, 0.5369111382580447], [0.22828825133509317, 0.45353957503481873], [0.1929578537432821, 0.38317098823151574], [0.34372631329173725, 0.40689004632222625], [0.31442260370622543, 0.2585115182660785], [0.29686146174248257, 0.16385215879498743], [0.2844099500664902, 0.09145146173405218], [0.4302518181462546, 0.39433929208416235], [0.4246477533464173, 0.2229922958308119], [0.4213716433673934, 0.11476870103391384], [0.41707867115588365, 0.03145722979058983], [0.5096400717951581, 0.4030736698139435], [0.5220924855754846, 0.25606347813273717], [0.5293484652516967, 0.15669011847343925], [0.5329528389693435, 0.08158673218460133], [0.5753151843481333, 0.4265107484671162], [0.609575146176736, 0.31992886331446424], [0.6313957750047899, 0.24982790157479196], [0.6474466433918441, 0.1878162695646643]]
0|[[0.453092995950823, 0.7155352762788876], [0.32449455543753625, 0.6282167459696886], [0.26446363460143685, 0.5348936230502922], [0.2315132099369955, 0.4509373832246204], [0.19962260925869477, 0.37990281688946403], [0.3424712075650709, 0.40621804710422327], [0.3131584461110874, 0.25836291237353765], [0.294840010362193, 0.1640330043496485], [0.28187289263547366, 0.09194713201617366], [0.42874152586588604, 0.39370333280485853], [0.4230220432145552, 0.22278482573955993], [0.4192904758222432, 0.11520015029646835], [0.41479892890296827, 0.03254572023816891], [0.5081170825302687, 0.40209289907990853], [0.5202027469383803, 0.255413586436715], [0.5265633088926011, 0.15631606533061168], [0.5297178876007417, 0.08127674377824742], [0.5738788808920373, 0.4249341972052602], [0.6081955807122512, 0.318459064400184], [0.6296547130851387, 0.2477686528244422], [0.6453567808641344, 0.18514625055499395]]
0|[[0.45049787449467177, 0.717051948806133], [0.32488150409590116, 0.6299670093527643], [0.2664624814261318, 0.5366551896928428], [0.2355623269113866, 0.4535453987392795], [0.20688358973982843, 0.38377548339185297], [0.3424444900047291, 0.4061033819590032], [0.31483812389917054, 0.25764254406374304], [0.29759258063610333, 0.16406860219073222], [0.2856034511635201, 0.09308453866295446], [0.4278221103785448, 0.39361824653409305], [0.4232072195061971, 0.22202021353064874], [0.4208919654151793, 0.11529301282489442], [0.41732936698659706, 0.03393321979395675], [0.5065444587893179, 0.40256806558478486], [0.519441920511492, 0.2547224642188422], [0.526975368205568, 0.15603723087874444], [0.5307484115299681, 0.0817941176118112], [0.5719787497931954, 0.4262506439724025], [0.6066047518777722, 0.3184064491302603], [0.6285609600492207, 0.24768666716826318], [0.64443991698273, 0.18524174432170437]]
0|[[0.4498478393973585, 0.7154507480932137], [0.324759749951124, 0.6278175135735304], [0.26821496028263614, 0.5343447486913618], [0.24267217537595362, 0.44983165709224676], [0.22083863060079698, 0.38125643144276], [0.3434663481395945, 0.40523254358763344], [0.3193662177661713, 0.2559374230809301], [0.3058437068759533, 0.16378032534578366], [0.29724542097810536, 0.09399124609896674], [0.42912702816800286, 0.3938416173590846], [0.42578053130932714, 0.2223471228575556], [0.42504873748434596, 0.1174578678578772], [0.4227805835513249, 0.03758493908407649], [0.5077665340945865, 0.4043720602410365], [0.5214834543744125, 0.25659323272665907], [0.5294569209293273, 0.15881493012658374], [0.5329040074939427, 0.08522223178382143], [0.5733424822764399, 0.4297969357477819], [0.6078707617085837, 0.3218340544075942], [0.6287360493214486, 0.2511698478950227], [0.6430613915805092, 0.18872117460055723]]
0|[[0.4478098537281083, 0.7137715128827641], [0.3266337840129293, 0.6248719741421562], [0.27326294764338754, 0.5342144887596288], [0.2533205865789277, 0.45242637974263505], [0.238196664918493, 0.38776651808291024], [0.3486240121393532, 0.4061008131851822], [0.3283472428584885, 0.25510487907036106], [0.31651890147066186, 0.1643900654297507], [0.3088379056113758, 0.09558260617358352], [0.4336509067006183, 0.39576710672352305], [0.43169488675378753, 0.22309200073794425], [0.43145723767732874, 0.11989271626766067], [0.42922295945094485, 0.04158623285535199], [0.5117749591595379, 0.4074180336575053], [0.5257880294167231, 0.25895686831149134], [0.5338099722699933, 0.16223220599505137], [0.5367756766078351, 0.08958607228847636], [0.5774290267805263, 0.43381918435233285], [0.6112439467497081, 0.3249887998428598], [0.6309681102192534, 0.25444540284052175], [0.6438760627885277, 0.19304673822232218]]
0|[[0.4442766801405643, 0.7125570133237733], [0.32092234076507997, 0.6224407919050924], [0.2769582406713132, 0.5312292851015291], [0.2710521872881115, 0.44843662190635314], [0.27188349690218055, 0.38623076387618227], [0.3506495481945616, 0.4085875475074176], [0.33491449309951615, 0.2558203899869047], [0.3282833599389238, 0.1661581917266711], [0.3244697494749549, 0.0988609356944633], [0.4329980206746548, 0.3976973930381568], [0.4331871971637048, 0.2250263654090159], [0.43549971257270265, 0.12070416962054381], [0.4358820199137523, 0.04176257255577738], [0.5085615586755589, 0.4102154436400098], [0.5254977311531811, 0.2628051083114705], [0.5370637362687635, 0.16487681618223998], [0.5432166238074102, 0.09099132248301904], [0.5715624521640144, 0.439113015685452], [0.6099194896974819, 0.3334190593961097], [0.633518210773066, 0.2653986509389622], [0.6503371030668772, 0.20500723544143218]]
0|[[0.4392168459046448, 0.7136893359416792], [0.3230222786809383, 0.6158894381363557], [0.28855957871223237, 0.5222982906655098], [0.2937262276159331, 0.4356156198190778], [0.3046930172154371, 0.3689343987628941], [0.35698458018877455, 0.40889471159088187], [0.34664190987126847, 0.2549360539082176], [0.3423215785485935, 0.1653027353602629], [0.3394905801803754, 0.09818728796674402], [0.43594426773031947, 0.4005868585279032], [0.4395507640549358, 0.228109779373181], [0.444943637952147, 0.12592504968116303], [0.44811645281979867, 0.04844925938273088], [0.5082992389672638, 0.41360744630304785], [0.5274615514778286, 0.2672775749295545], [0.5410682473392623, 0.17244217610307558], [0.5494568394777433, 0.10000690617583091], [0.5684349069153746, 0.4420401181742353], [0.6089989388071312, 0.3370595021017172], [0.6344874525977999, 0.27027580183740096], [0.6539677800404794, 0.21020777147569744]]
0|[[0.43091621593055557, 0.7171972423149995], [0.3203963187963579, 0.6084903245375658], [0.29482161969635573, 0.509529699449081], [0.3065463993338624, 0.42246431398217466], [0.32026316928217385, 0.35717717030945645], [0.3575312594386101, 0.40387122119580254], [0.35406058927383155, 0.25070151860781603], [0.35418851657868533, 0.16359927637545862], [0.35485049245223965, 0.098498672853239], [0.43478137569814085, 0.4003485972816829], [0.4445516577761948, 0.2271005666836596], [0.4542084302255391, 0.12730727175988862], [0.4603069459650784, 0.05261199284222092], [0.5069173128111544, 0.41770337097509697], [0.5316245654277452, 0.26871520176952396], [0.5474260826837338, 0.17436880875013527], [0.5567726695184706, 0.10293481036410626], [0.5672912356193252, 0.4490742281318044], [0.6107801119890831, 0.3402290233126507], [0.6371405610746212, 0.27383447478471595], [0.6566459284819034, 0.2134643196291101]]
0|[[0.42409646852713945, 0.7164172376925321], [0.3199216844896294, 0.5978346210089813], [0.2979627207679433, 0.49766888361609035], [0.3097671229938436, 0.41431397920181856], [0.32070233783667856, 0.3514232503306695], [0.35422620650315734, 0.3914903659828313], [0.35668628564180155, 0.24280592656885383], [0.36050212308502194, 0.1589830789651678], [0.36447672445880014, 0.09685430133933166], [0.4300542631098362, 0.3914361193754513], [0.4432820822217696, 0.22284475678174], [0.4576064810752866, 0.12739916294659598], [0.4674003955893257, 0.05707365306045825], [0.5026224811985124, 0.4125133746890619], [0.5299049394386667, 0.2671243498221611], [0.5488379445219491, 0.1760515204174605], [0.5605367796091967, 0.10857311764827292], [0.5645798578613228, 0.4466731054187551], [0.610724849015227, 0.34007654313617813], [0.6394945972685928, 0.27523105987458363], [0.6609475425176206, 0.2172124486094588]]
0|[[0.4218743539398443, 0.7132842438144347], [0.3236604534529598, 0.5844610931474835], [0.3060457373694298, 0.4846653546160069], [0.31930314068860793, 0.4051717466266977], [0.3304356648849489, 0.34373762819129444], [0.3518348849336141, 0.3859821996118014], [0.35819219767624894, 0.24073027193304938], [0.3655448268868304, 0.15741206488838497], [0.37340979985943495, 0.09617723748513517], [0.42612871389800355, 0.388795188032592], [0.4420903844605776, 0.22358773819050762], [0.46085272860235904, 0.1289635893752416], [0.4752593134986826, 0.05886440134986411], [0.49928647650571206, 0.4113512894367332], [0.5286319706843277, 0.26966366254078283], [0.5505527186077435, 0.1795883447106392], [0.5658272011311805, 0.11263450061420083], [0.5629449018903414, 0.44521842424865726], [0.6103222036169582, 0.34150492811123034], [0.6399998021364965, 0.2774149939055532], [0.6628364444565166, 0.22005950789948212]]
0|[[0.41857622855350796, 0.7117356395184451], [0.3231371081840853, 0.5805974790256604], [0.30669484195742636, 0.4798843212707997], [0.3218177488321308, 0.39970325299055676], [0.3355965242167682, 0.3378114446649694], [0.34943451761086314, 0.3835420603922301], [0.3603928457789064, 0.23589718912531718], [0.37144561263662734, 0.15202325654534354], [0.38257620807440723, 0.0909548884538935], [0.4238694762942271, 0.387804318829931], [0.44287193039126255, 0.22006932282060657], [0.46412619302872943, 0.1250352557015634], [0.48085456837786844, 0.05571288128819901], [0.4978347060972023, 0.41090133491944464], [0.5291880692402585, 0.26593510322261316], [0.551874495244172, 0.17521864486758934], [0.567655308329046, 0.10900867265210067], [0.5632833902039626, 0.4445161359900456], [0.6101443042222324, 0.33678856168585736], [0.6387331167146442, 0.2711438186736194], [0.6603286230574598, 0.21384668377362534]]
0|[[0.41563709908043095, 0.7099325264375513], [0.32291370594747787, 0.5753954948352535], [0.30844176942655516, 0.47445207408917944], [0.3254728440720249, 0.3950152610404895], [0.34184304049679604, 0.33395172960160924], [0.34694079391141547, 0.3801991010468408], [0.361870731563442, 0.23221764055908659], [0.3763315904052583, 0.14784959676806742], [0.3902916737051128, 0.08709757127063544], [0.4213594661624939, 0.3858557245081265], [0.4426301451297006, 0.21826142931187476], [0.46631303922770645, 0.12266028288234025], [0.4850723014196495, 0.053663956867586224], [0.49616915757484054, 0.4099191690213223], [0.5286890386503098, 0.2655079479581419], [0.552750638894376, 0.1734691644248255], [0.5697649735511278, 0.10659996092414242], [0.5633185175786085, 0.44417413417880736], [0.6113652530015745, 0.3367830143136463], [0.6410611450577359, 0.2702330051394547], [0.6636861283780672, 0.21204089194454398]]
0|[[0.4128601875263745, 0.7102552390731472], [0.3220472357528001, 0.5743091792209949], [0.3093658567149729, 0.4726298371585225], [0.3277656572462147, 0.39314522473472846], [0.3456186316295376, 0.3324895106046899], [0.3464017297533167, 0.37804044881263865], [0.36433288134972036, 0.23098480057785375], [0.38039715387875767, 0.1476272473950813], [0.39526717586720456, 0.08826519576025642], [0.42056356118333177, 0.38400624134970135], [0.4433241157089292, 0.21741918775196883], [0.4676057585536675, 0.12271459468762005], [0.48642394997120864, 0.05481553718033766], [0.4955270105911786, 0.4080099627482168], [0.5286648654820281, 0.2641409604212702], [0.5530892030361916, 0.17166464207515608], [0.5702664559554961, 0.10450354311127669], [0.5632183790122977, 0.44211383444801927], [0.6120051222475587, 0.334391723559574], [0.6420392005944466, 0.2667774924526096], [0.6647239480897681, 0.20736206538629756]]
0|[[0.41353002868200806, 0.7104145697934314], [0.32365963892155053, 0.5740226401815166], [0.31180123766545903, 0.4718275924903257], [0.3309661944699875, 0.3918959597612988], [0.35017727812122146, 0.33081588138640255], [0.34587906185082223, 0.3784276648567167], [0.3660655995884982, 0.23059293606887163], [0.38415434195427794, 0.14663885131460755], [0.4006723925197994, 0.08714060281705514], [0.419345795201264, 0.3851641855327399], [0.4428628329313434, 0.2176534442583382], [0.4680922135886366, 0.1222749161605016], [0.4878842377870057, 0.05423913246763898], [0.49414877819821884, 0.40917555111474724], [0.5271022552843128, 0.2635012901348339], [0.5518693836417995, 0.16992331895830945], [0.5692686562563192, 0.10241384817614645], [0.562282828906695, 0.4428450673186209], [0.6098408410070526, 0.3328328546144303], [0.6392582489794404, 0.26379473397065895], [0.6614102456482472, 0.2033001830044171]]
0|[[0.41235821798276684, 0.7114775078661216], [0.32433555581281526, 0.573480585042906], [0.31301336660025436, 0.47120505556349634], [0.33276532446581425, 0.3915501579570643], [0.35374261203833474, 0.33016942874864363], [0.34329361880335774, 0.37834658482732125], [0.3642596141494848, 0.22880696837984574], [0.38447016527094424, 0.14459977601068352], [0.402307033546192, 0.085820949505492], [0.41669905547110925, 0.38577178057446465], [0.4411057318183636, 0.21614102597225468], [0.4685021955832114, 0.12075458301648716], [0.4894631076804639, 0.05404016523030402], [0.49210967160864755, 0.41016061878912125], [0.5258846339512283, 0.2623195118986366], [0.5520945924649684, 0.1683436065798032], [0.5700263927043622, 0.10199802527340801], [0.561621186128675, 0.443897383885203], [0.6099955367253944, 0.3320928909531767], [0.6406241612292775, 0.2619385502719711], [0.6634997156938974, 0.20157655508594852]]
